Gene,SA3170,SA3173,SA3309,SA3326,SA3331,SA3336,SA3174,SA3195,SA3198,SA3318,SA3337,SA3338,,baseMean,log2FoldChange (LUAD/AdenomaG),lfcSE,pvalue,padj,ENTREZ_ID,Gene_name
Hunk,8.186609218,7.303232235,7.162969028,8.669513813,7.137274024,7.360540661,9.784143186,9.060132306,9.085511188,6.978241998,9.565366057,8.138091763,,369.090448,0.969871392,0.470784802,0.003407821,0.023109725,26559,hormonally upregulated Neu-associated kinase
Hus1,7.733503678,8.332979579,8.162969028,8.229336751,8.237921173,8.217176486,7.851587707,8.452159827,8.023316426,8.351051262,7.511082188,8.062601563,,278.2634781,-0.074174381,0.166271518,0.619330483,0.797895338,15574,HUS1 checkpoint clamp component
Huwe1,12.08634376,12.14546616,12.53962986,12.68552002,12.46378145,12.6586342,13.0546533,12.09805569,12.69810756,12.82104896,12.07711287,11.83548184,,5690.412475,0.038962875,0.197125232,0.822759427,0.91765634,59026,"HECT, UBA and WWE domain containing 1"
Hvcn1,8.834067644,9.865757347,10.42700496,9.467741491,9.941050536,8.861893729,9.021512708,9.245530519,8.997667839,8.317330644,8.511082187,8.505682099,,633.9631803,-0.722349942,0.302005566,0.002801091,0.019884256,74096,hydrogen voltage-gated channel 1
Hyal1,5.914529672,7.349244633,6.767040352,6.539192014,7.024573892,6.105283606,6.705736841,4.171389057,5.326050956,6.902293145,4.806210223,6.682897137,,86.43259383,-0.275849775,0.358496153,0.197379253,0.413543428,15586,hyaluronoglucosaminidase 1
Hyal2,9.263424815,9.748017078,9.428005787,9.229336751,9.450838646,9.142609142,9.636977297,9.765713661,9.684607973,9.722587123,9.730310109,10.33726369,,792.1751261,0.396073328,0.160228775,0.00666954,0.038703935,15587,hyaluronoglucosaminidase 2
Hyal3,5.396062584,5.698091853,5.548860182,5.502355246,5.510000718,5.47301539,5.105344299,5.815245247,5.656199557,4.429805373,5.621785652,5.231201167,,43.80579116,-0.104975223,0.216899405,0.55693017,0.755784823,109685,hyaluronoglucosaminidase 3
Hydin,3.99396414,7.125773561,4.104075339,3.64437425,7.194498892,2.736049796,4.399075502,5.078279652,4.196767939,8.365265121,5.020335028,3.465666421,,65.40931305,0.061375341,0.359918927,0.662499443,0.826462182,244653,"HYDIN, axonemal central pair apparatus protein"
Hyi,8.826854154,8.306567948,8.167770014,7.799192359,8.497061663,7.823512637,7.045965751,8.19375687,8.391524793,7.346282018,8.32222537,7.918525385,,279.5273304,-0.229594459,0.241715803,0.230518376,0.454638719,68180,hydroxypyruvate isomerase (putative)
Hykk,5.678462314,7.184969354,7.715510051,7.095585363,7.92664747,6.417873836,6.919332314,5.41931657,7.162552224,6.978241998,4.747316534,5.50129033,,114.8185552,-0.393423119,0.416944186,0.096465554,0.258780627,235386,hydroxylysine kinase 1
Hyls1,5.578926641,6.163054578,6.548860182,5.773657267,6.302558639,6.436489514,6.851587707,6.926276559,6.482170158,7.64703609,6.65420713,6.166106139,,94.40136543,0.54277652,0.284821092,0.0151381,0.070860193,76832,"HYLS1, centriolar and ciliogenesis associated"
Hyou1,11.1915319,12.45147341,12.17643129,12.05111073,12.09871535,10.80303591,12.63571917,11.57280194,12.33631929,12.42444166,11.53739346,11.88394071,,4151.283295,0.141959879,0.245496507,0.457877799,0.680274412,12282,hypoxia up-regulated 1
Hypk,11.21105634,10.85383653,10.26842362,10.41833762,10.43311593,10.82262836,10.38116842,11.08278104,10.68259725,10.54874645,11.64465782,11.09502304,,1837.506129,0.19263078,0.215892941,0.27795487,0.51110974,67693,huntingtin interacting protein K
I830077J02Rik,4.771571719,5.381234748,6.200936878,5.64437425,5.811170253,5.76579714,6.058038584,6.054032106,5.623032693,5.27780228,5.332279035,5.273021342,,50.26967989,-0.010384184,0.230086152,0.953664513,0.980076571,433638,RIKEN cDNA I830077J02 gene
Iah1,10.95727311,10.3198342,10.13627416,9.710463441,9.994967429,10.49760103,9.300895108,10.56370648,9.862103856,8.981321391,9.80259897,9.752917064,,1086.001447,-0.390511858,0.266639346,0.060226007,0.187180611,67732,isoamyl acetate-hydrolyzing esterase 1 homolog
Iars,9.84660511,10.22077008,10.46064958,10.37823697,10.45083865,9.825279564,10.57005472,9.916222894,10.45061542,10.82126379,9.840073675,10.33232717,,1255.170459,0.111578666,0.182993062,0.489235108,0.705558621,105148,isoleucine-tRNA synthetase
Iars2,10.62019466,10.38597267,10.51063468,10.52472306,10.58528885,10.26482946,10.72290063,10.80165618,10.57180737,10.83919631,10.9769365,10.74179083,,1597.31697,0.27913247,0.099346204,0.003578254,0.023989973,381314,"isoleucine-tRNA synthetase 2, mitochondrial"
Iba57,7.315892234,7.703162843,7.708937397,7.726523292,7.779461393,8.021452015,7.912699221,7.822440748,7.7281494,7.307549624,7.546058326,8.293485445,,217.2257233,0.062445143,0.171139841,0.684606286,0.840322339,216792,"IBA57 homolog, iron-sulfur cluster assembly"
Ibsp,3.646040836,#NUM!,#NUM!,8.581012189,#NUM!,2.47301539,1.736110489,6.300672074,1.196767939,9.113501828,4.162354034,2.465666421,,88.56765479,0.027167216,0.378609419,NA,NA,15891,integrin binding sialoprotein
Ibtk,9.819604415,10.24531226,10.35200285,10.73779181,10.12365865,10.09653113,11.37092154,10.60914113,10.80779274,10.11069229,10.46841572,11.20848109,,1519.528418,0.469592589,0.231142506,0.015355077,0.07154704,108837,inhibitor of Bruton agammaglobulinemia tyrosine kinase
Ica1,10.74311527,10.08264762,10.07498011,10.13422221,10.03691908,9.912638528,10.23329703,10.20756267,10.66335428,7.972063423,10.49774439,10.20173005,,1158.148914,-0.014893236,0.255104937,0.935806005,0.972022408,15893,islet cell autoantigen 1
Icam1,13.40290037,13.42850219,13.27246889,13.1228911,13.37496063,12.81486775,13.21437452,12.63950394,12.83520385,11.63241899,12.91327033,12.21553585,,8111.496158,-0.484103216,0.238922479,0.014512808,0.068809938,15894,intercellular adhesion molecule 1
Icam2,9.252698408,10.14266934,9.341418102,8.984224254,9.622998652,8.865332813,7.879068443,8.078279653,7.743662399,9.082291868,8.347229376,8.080376265,,500.7397676,-1.037890133,0.292635814,0.0000408,0.000704748,15896,intercellular adhesion molecule 2
Icam4,5.274072059,5.248784452,4.68903784,4.64437425,4.226207752,5.105283606,5.009128984,4.871828775,5.720329895,3.915232201,4.806210223,4.898625828,,30.64654941,0.030171054,0.255524591,0.875736985,0.94415126,78369,"intercellular adhesion molecule 4, Landsteiner-Wiener blood group"
Icam5,2.508537313,3.870272828,3.74150526,3.892301764,4.024573891,2.736049796,3.32107299,3.630820676,4.28423078,3.808316996,1.162354034,2.951093248,,11.44357999,-0.047894903,0.310754943,0.794326465,0.904199907,15898,"intercellular adhesion molecule 5, telencephalin"
Ice1,9.752663256,9.643741756,10.05568385,10.14720605,10.03803615,9.995008347,10.47532854,9.780567795,9.91957547,10.3221964,9.309558958,9.747364671,,998.2165354,0.021749315,0.178232554,0.892112464,0.952548523,218333,interactor of little elongation complex ELL subunit 1
Ice2,6.526459221,7.248784451,7.27400034,7.51473897,7.375071138,7.195481414,7.350820333,7.771301899,7.491388688,7.374663819,7.228443224,7.536055748,,163.1392461,0.20463641,0.170707543,0.181421009,0.391519847,93697,interactor of little elongation complex ELL subunit 2
Ick,10.27274544,10.62982817,11.13994359,10.84772225,10.96884671,10.0564743,11.01919884,10.54425412,11.09385707,9.650909099,10.7293594,11.73010902,,1803.611493,0.13864735,0.248630107,0.4699543,0.689663984,NA,NA
Icmt,10.02581301,10.61173981,10.95859746,10.96008991,10.71527034,10.47188784,10.79229659,10.1840136,10.66131369,10.7553357,9.567495496,10.13100234,,1487.971242,-0.182989932,0.210946895,0.298956715,0.532670694,57295,isoprenylcysteine carboxyl methyltransferase
Icos,5.646040836,6.718269735,6.8289681,5.948154999,5.747039916,5.009068291,6.379966679,6.078279652,5.840624128,6.567308897,5.806210223,5.050628922,,67.39993097,-0.048021015,0.26478584,0.801215558,0.906812245,54167,inducible T cell co-stimulator
Icosl,7.934802067,8.479082071,8.228771086,7.897039683,8.226207753,7.47301539,7.858507121,7.361213616,7.305292395,7.876061603,7.301905386,8.109522611,,236.7144829,-0.324218011,0.209038968,0.067563144,0.203678798,50723,icos ligand
Ict1,10.17245116,9.654253242,9.320012738,9.206616675,9.40654937,9.885796916,8.674709945,9.341314058,9.341426182,8.766088761,9.588618788,9.688702758,,712.5923878,-0.281264057,0.217003338,0.119706954,0.298329074,NA,NA
Id1,11.13716511,10.27115227,9.735050237,10.60654728,9.796723482,11.17206723,11.46176077,11.48710471,12.02688696,10.39096563,12.57227527,11.72446798,,2481.431894,0.991188701,0.376559967,0.000852554,0.007892089,15901,"inhibitor of DNA binding 1, HLH protein"
Id2,12.01791646,11.95135676,11.17195781,11.65560151,11.48359559,12.0071237,12.03684436,12.97390542,13.54328167,9.915232201,12.66717302,12.06929277,,4714.431995,0.480703717,0.405580897,0.055964372,0.178518032,15902,inhibitor of DNA binding 2
Id3,10.99557339,10.78076566,10.39255695,10.16989506,10.32926745,10.66777224,10.54775277,10.37962341,10.94496079,10.93997612,10.88857219,10.80818561,,1638.689806,0.154299318,0.161347751,0.292462026,0.526488967,15903,inhibitor of DNA binding 3
Id4,5.140805528,5.381234748,6.123974896,5.001926255,5.988048015,3.610518914,4.23861083,4.871828775,4.444695452,9.026740516,4.069244629,4.603169944,,73.91959657,0.269025399,0.46692037,NA,NA,15904,inhibitor of DNA binding 4
Ide,10.89051279,10.83259048,10.69570157,11.71012695,10.69841295,10.71523679,11.17974477,10.23208499,10.88326847,10.73084422,10.29806332,10.99704788,,1873.938481,-0.158300204,0.206685765,0.363057741,0.59727704,15925,insulin degrading enzyme
Idh1,12.32135639,11.59171385,11.19976538,12.2417285,11.29463556,12.11867382,12.29421227,12.98537061,12.55980757,11.39789613,12.94268874,12.88752087,,4973.129246,0.582493391,0.296580906,0.011799372,0.059186597,15926,"isocitrate dehydrogenase 1 (NADP+), soluble"
Idh2,12.08823038,11.76144895,11.94712399,11.72519178,11.94938639,12.39426128,11.11693227,11.2588519,11.7585332,11.49266103,11.48765949,10.70024438,,3337.621776,-0.591270315,0.191412031,0.000578538,0.005768978,269951,"isocitrate dehydrogenase 2 (NADP+), mitochondrial"
Idh3a,9.535337372,9.958796085,9.971697292,9.702365973,9.942244326,10.82174354,10.15114799,9.649147323,9.580472231,10.28778637,8.596982261,10.49025206,,1012.460991,-0.08413576,0.245473942,0.655220341,0.822407979,67834,isocitrate dehydrogenase 3 (NAD+) alpha
Idh3b,11.12471854,10.6130875,10.61977518,10.76461213,10.61703093,11.55250017,10.93986632,11.44751346,10.81515344,10.79700168,11.23448664,11.62705028,,2133.08722,0.194768712,0.200911086,0.258742779,0.489058463,170718,isocitrate dehydrogenase 3 (NAD+) beta
Idh3g,10.83406764,10.31818258,10.45771229,10.26916971,10.45418986,10.82085818,10.62078981,10.50789562,10.41472564,10.34269471,10.11072127,10.31491512,,1419.005909,-0.13084265,0.136046312,0.301708171,0.535265717,15929,"isocitrate dehydrogenase 3 (NAD+), gamma"
Idi1,6.596000154,8.067980986,8.03218242,7.563237488,7.302558639,6.105283606,8.285574309,7.694951013,7.376677029,7.902293145,5.162354034,8.544617762,,198.0499751,0.148766626,0.317007433,0.450517904,0.673812393,319554,isopentenyl-diphosphate delta isomerase
Idnk,9.378902032,9.204769597,8.831995793,8.846498074,8.831928813,9.181754432,8.23861083,8.567993838,8.680583716,8.205909362,9.252466453,8.787594515,,470.608418,-0.327208279,0.194517661,0.052358233,0.171007243,75731,idnK gluconokinase homolog (E. coli)
Ido1,1.186609218,5.329704447,3.634590055,3.966302346,2.510000718,#NUM!,1.151147988,2.493317152,2.196767939,4.195340119,3.332279035,10.50787298,,131.0955209,0.185321137,0.451728829,NA,NA,15930,"indoleamine 2,3-dioxygenase 1"
Ids,10.4545663,10.81980776,11.06020945,11.78871384,10.9254407,10.43069788,10.6369773,9.883916057,10.13781554,10.64897389,9.165169049,9.08331754,,1549.603351,-0.746259784,0.341745677,0.004315693,0.027467956,15931,iduronate 2-sulfatase
Idua,8.087476026,8.587263723,8.708937397,8.505461157,8.730551793,8.441106142,7.851587707,8.210308046,8.103658534,7.685306107,7.930538358,7.313663327,,301.8265016,-0.588926015,0.181301957,0.000323089,0.003651146,15932,"iduronidase, alpha-L"
Ier2,10.91197548,10.54552421,10.13013764,10.38246651,10.3662039,10.69605173,10.53160905,11.15009952,10.84332665,10.16992342,11.76458893,11.14655334,,1778.669957,0.384739308,0.242272693,0.050396478,0.166607672,15936,immediate early response 2
Ier3,10.55620656,10.93420713,9.84853547,10.58688876,10.52601304,9.872186484,10.3990755,9.756351558,10.07174929,11.23199859,11.138202,10.78579002,,1504.172605,0.145879409,0.238180529,0.440721913,0.665977094,15937,immediate early response 3
Ier3ip1,10.31846618,10.05415629,9.908564927,9.997521075,9.615535132,10.23323634,9.88246702,10.36860575,9.991183805,10.00269504,10.86971317,10.77491538,,1187.045839,0.264982325,0.198167706,0.120567666,0.299886448,66191,immediate early response 3 interacting protein 1
Ier5,10.46273362,10.66273779,10.44590299,10.35776077,10.19149014,10.43879968,10.31982011,10.65318849,10.26957047,11.3717333,10.8636605,10.54141296,,1535.264299,0.236412729,0.182131434,0.140461214,0.331559858,15939,immediate early response 5
Ier5l,7.987509118,6.95773567,6.7543293,6.920498656,6.997266545,7.642940392,7.408535832,7.371061402,7.614620454,8.815236411,7.950256593,7.989228376,,201.5106288,0.492969804,0.305930967,0.031175828,0.119046549,72500,immediate early response 5-like
Iffo1,6.771571719,7.53702942,7.728566204,7.183533062,7.662647728,7.526126727,6.577412743,6.800745677,6.656199558,7.402498027,6.90382102,5.698327177,,140.6746533,-0.542884236,0.273384022,0.01273358,0.062674689,320678,intermediate filament family orphan 1
Iffo2,8.808661038,9.183155784,9.162969028,9.410903159,8.897402651,9.01527344,10.19143771,8.818847483,9.493684146,11.25380942,9.276096199,10.12101825,,816.2739809,0.780135131,0.369323124,0.004685825,0.029367229,212632,intermediate filament family orphan 2
Ifi202b,#NUM!,6.316529058,5.021613179,5.814299252,5.457533298,5.87900775,6.736110489,6.237478247,6.28423078,9.902293145,6.116550344,9.449800015,,188.0738287,2.320498724,0.942805989,0.000464636,0.00487426,26388,interferon activated gene 202B
Ifi203,8.508537313,9.826794192,9.332894029,9.350006638,9.380365438,8.987137651,8.128427912,8.651169321,8.505106969,9.885954408,9.001557822,11.55259876,,770.9566653,0.219514619,0.355447289,0.279631633,0.512544323,15950,interferon activated gene 203
Ifi204,6.74119807,7.323131793,7.265067215,7.191268711,6.645160301,6.996577347,6.23861083,6.965804923,6.688621035,9.280304787,6.943713747,9.763958151,,226.0731971,0.719589703,0.638757649,0.022322165,0.093592501,15951,interferon activated gene 204
Ifi205,5.578926641,5.940662156,5.95651815,5.502355246,5.430566251,2.958442218,5.577412743,3.493317152,4.518696034,6.085157202,3.862793752,5.844178044,,40.78096735,-0.093685747,0.321912038,0.613346032,0.793749016,226695,interferon activated gene 205
Ifi27,10.86520936,11.22121201,10.7293783,10.31237279,10.90966012,11.05421597,10.56583322,11.37840338,11.01614873,9.796127588,10.41856272,10.86141475,,1803.271268,-0.085271505,0.212557638,0.630901695,0.806380438,52668,"interferon, alpha-inducible protein 27"
Ifi27l2a,7.654214768,8.177701354,7.27400034,6.814299251,7.287608297,8.490937298,9.816483906,7.718283516,7.75135679,8.038614616,7.29163705,10.00171932,,337.2424876,0.68677294,0.539400862,0.022677888,0.094489296,76933,"interferon, alpha-inducible protein 27 like 2A"
Ifi27l2b,3.887048936,4.548344734,1.519112838,2.64437425,3.702645797,3.321012297,8.717202027,9.105079712,8.336319291,2.429805373,7.784405853,11.7427213,,418.1591794,5.814921278,1.005018555,2.88E-10,3.43E-08,217845,"interferon, alpha-inducible protein 27 like 2B"
Ifi30,12.2296365,12.04719394,12.26226423,11.93583277,12.06239536,11.98081003,11.51363979,11.91032574,11.87404713,11.44047334,12.01722242,11.93977793,,3963.645234,-0.267278577,0.127575139,0.025791222,0.104204855,65972,interferon gamma inducible protein 30
Ifi35,9.696384222,9.703162843,8.7543293,9.177703983,9.308125314,9.353211119,8.379966679,8.85438364,9.281576327,8.895779838,9.072247117,10.64258753,,666.1375207,0.014353374,0.259052153,0.942945365,0.975576704,70110,interferon-induced protein 35
Ifi44,6.72576803,7.184969354,6.578006527,7.221803078,6.691330483,6.958442217,6.128427912,7.06620682,7.162552224,7.27780228,6.410281547,10.71549097,,249.399346,0.889931796,0.907655221,NA,NA,99899,interferon-induced protein 44
Ifi47,9.812318061,10.17770135,9.537776682,10.06643902,9.270601872,9.259611752,9.009128984,8.82960054,9.498264134,8.631439235,9.756678637,10.23517371,,771.9831694,-0.19385303,0.247844428,0.314239599,0.549304641,15953,interferon gamma inducible protein 47
Ifih1,9.66840865,9.453731738,9.568961387,9.780083537,9.677060386,9.403752728,9.47082011,9.69102531,9.680583716,8.50448206,8.950256593,10.70598075,,794.5575773,0.042190599,0.240781829,0.816798276,0.914241993,71586,interferon induced with helicase C domain 1
Ifit1,7.830465408,8.641101874,7.360415092,9.091457477,7.842197149,8.051954104,6.128427912,8.321136176,8.060954083,8.379340306,6.995244047,12.148661,,624.1276719,0.304278527,0.517995104,NA,NA,15957,interferon-induced protein with tetratricopeptide repeats 1
Ifit1bl1,5.356534219,6.163054578,4.578006527,5.551264846,4.912099162,5.151087295,4.610579608,6.102126394,4.78173044,6.152271398,5.332279035,11.68386636,,314.2565355,2.983445738,1.382180018,NA,NA,667373,interferon induced protein with tetratricpeptide repeats 1B like 1
Ifit1bl2,3.646040836,4.502541044,4.256078432,3.731837092,4.287608297,5.105283606,4.906035491,3.978743979,4.840624128,2.915232201,3.747316534,5.46566642,,21.75809592,0.083403589,0.302391535,0.664054874,0.82746983,112419,interferon induced protein with tetratricopeptide repeats 1B like 2
Ifit2,7.967968931,8.396967674,8.133822682,9.043117942,8.416891314,8.122630849,7.62688142,7.663242153,7.73592675,7.990520328,7.15103872,9.77127221,,325.0190244,-0.044704173,0.283503794,NA,NA,15958,interferon-induced protein with tetratricopeptide repeats 2
Ifit3,8.633692444,9.646376817,8.978544457,9.615917805,9.389146323,8.776796139,6.865393506,8.210308046,8.213576226,8.787357378,7.798978654,12.33880289,,845.934961,0.159646209,0.389422826,NA,NA,15959,interferon-induced protein with tetratricopeptide repeats 3
Ifit3b,6.490389966,7.53702942,6.7543293,7.638727688,7.477432856,6.736049796,5.058038584,6.078279652,6.346515058,6.534142033,5.554671456,10.89109216,,257.3931877,0.283785943,0.480785536,NA,NA,667370,interferon-induced protein with tetratricopeptide repeats 3B
Ifitm1,7.837660909,8.728253824,7.792131333,7.316799592,8.31735564,6.642940392,6.984038003,7.733631481,6.704562579,10.00420968,8.014103075,7.627554103,,281.6540133,0.147311573,0.333608114,0.442636194,0.667724104,68713,interferon induced transmembrane protein 1
Ifitm10,3.99396414,5.698091853,4.182077851,5.036691673,5.128910551,2.151087296,4.906035491,3.630820676,4.897207657,5.237160295,3.162354033,4.050628922,,24.47239187,-0.077413215,0.321530067,0.670152904,0.831176744,320802,interferon induced transmembrane protein 10
